,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,10,5,3,2,cv,1.0,40981,best_individual_model,0,0.9346323222883132,0.8798319597829889,0.8500441164674741,0.007259164193470724,64
1,autosklearn,10,5,3,2,cv,1.0,40981,best_ensemble_model,0,0.8846356519120747,inf,0.8573433865404668,0.010948905109488982,64
2,autosklearn,10,5,3,2,cv,1.0,40981,best_individual_model,1,0.9346323222883132,0.8798319597829889,0.8500441164674741,0.007259164193470724,64
3,autosklearn,10,5,3,2,cv,1.0,40981,best_ensemble_model,1,0.8843533574224631,inf,0.8554985160824577,0.012793775567498056,64
4,autosklearn,10,5,3,2,cv,1.0,40981,best_individual_model,2,0.9346323222883132,0.8798319597829889,0.8500441164674741,0.007259164193470724,64
5,autosklearn,10,5,3,2,cv,1.0,40981,best_ensemble_model,2,0.8843533574224631,inf,0.8554985160824577,0.005494505494505475,64
6,autosklearn,10,5,3,2,cv,1.0,40981,best_individual_model,3,0.9346323222883132,0.8798319597829889,0.8500441164674741,0.007259164193470724,64
7,autosklearn,10,5,3,2,cv,1.0,40981,best_ensemble_model,3,0.8843533574224631,inf,0.8554985160824577,0.0036496350364964014,64
8,autosklearn,10,5,3,2,cv,1.0,40981,best_individual_model,4,0.9346323222883132,0.8798319597829889,0.8500441164674741,0.007259164193470724,64
9,autosklearn,10,5,3,2,cv,1.0,40981,best_ensemble_model,4,0.8835817524841916,inf,0.8554985160824577,0.012793775567498056,64
