,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,10,10,1,2,cv,1.0,54,best_individual_model,0,0.8983420145185876,0.8279552382246729,0.8535191760145451,0.006470771647137719,42
1,autosklearn,10,10,1,2,cv,1.0,54,best_ensemble_model,0,0.8431044658666142,inf,0.8343623044051417,0.0,42
2,autosklearn,10,10,1,2,cv,1.0,54,best_individual_model,1,0.8983420145185876,0.8279552382246729,0.8535191760145451,0.006470771647137719,42
3,autosklearn,10,10,1,2,cv,1.0,54,best_ensemble_model,1,0.8465186241720769,inf,0.8388265901194274,0.0,42
4,autosklearn,10,10,1,2,cv,1.0,54,best_individual_model,2,0.8983420145185876,0.8279552382246729,0.8535191760145451,0.006470771647137719,42
5,autosklearn,10,10,1,2,cv,1.0,54,best_ensemble_model,2,0.8431044658666142,inf,0.8343623044051417,0.0,42
6,autosklearn,10,10,1,2,cv,1.0,54,best_individual_model,3,0.8983420145185876,0.8279552382246729,0.8535191760145451,0.006470771647137719,42
7,autosklearn,10,10,1,2,cv,1.0,54,best_ensemble_model,3,0.8449160600695127,inf,0.8388265901194274,0.0,42
8,autosklearn,10,10,1,2,cv,1.0,54,best_individual_model,4,0.8983420145185876,0.8279552382246729,0.8535191760145451,0.006470771647137719,42
9,autosklearn,10,10,1,2,cv,1.0,54,best_ensemble_model,4,0.8449160600695127,inf,0.8343623044051417,0.0,42
