,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,3,1,2,cv,1.0,54,best_individual_model,0,0.9139566592401128,0.8370448937894015,0.84192207936998,0.006472762512435226,72
1,autosklearn,20,3,1,2,cv,1.0,54,best_ensemble_model,0,0.8510640041969966,inf,0.8324974761953767,0.01209312839059673,72
2,autosklearn,20,3,1,2,cv,1.0,54,best_individual_model,1,0.9139566592401128,0.8370448937894015,0.84192207936998,0.006472762512435226,72
3,autosklearn,20,3,1,2,cv,1.0,54,best_ensemble_model,1,0.8510640041969966,inf,0.8369617619096625,0.0,72
4,autosklearn,20,3,1,2,cv,1.0,54,best_individual_model,2,0.9139566592401128,0.8370448937894015,0.84192207936998,0.006472762512435226,72
5,autosklearn,20,3,1,2,cv,1.0,54,best_ensemble_model,2,0.8506459439963276,inf,0.8401263188716879,0.0018648282097648572,72
6,autosklearn,20,3,1,2,cv,1.0,54,best_individual_model,3,0.9139566592401128,0.8370448937894015,0.84192207936998,0.006472762512435226,72
7,autosklearn,20,3,1,2,cv,1.0,54,best_ensemble_model,3,0.8526665682995607,inf,0.8369617619096625,0.0,72
8,autosklearn,20,3,1,2,cv,1.0,54,best_individual_model,4,0.9139566592401128,0.8370448937894015,0.84192207936998,0.006472762512435226,72
9,autosklearn,20,3,1,2,cv,1.0,54,best_ensemble_model,4,0.8510640041969966,inf,0.8356620331574021,0.0,72
