,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,3,5,2,cv,1.0,1468,best_individual_model,0,0.9973780180926152,0.9293702591339884,0.9515862072023494,0.0,27
1,autosklearn,20,3,5,2,cv,1.0,1468,best_ensemble_model,0,0.9533676977492859,inf,0.9442469112098191,0.0033431235655705382,27
2,autosklearn,20,3,5,2,cv,1.0,1468,best_individual_model,1,0.9973780180926152,0.9293702591339884,0.9515862072023494,0.0,27
3,autosklearn,20,3,5,2,cv,1.0,1468,best_ensemble_model,1,0.9522959942374952,inf,0.9442469112098191,0.0033431235655705382,27
4,autosklearn,20,3,5,2,cv,1.0,1468,best_individual_model,2,0.9973780180926152,0.9293702591339884,0.9515862072023494,0.0,27
5,autosklearn,20,3,5,2,cv,1.0,1468,best_ensemble_model,2,0.9528058286906851,inf,0.947095914058822,0.0004941207165676254,27
6,autosklearn,20,3,5,2,cv,1.0,1468,best_individual_model,3,0.9973780180926152,0.9293702591339884,0.9515862072023494,0.0,27
7,autosklearn,20,3,5,2,cv,1.0,1468,best_ensemble_model,3,0.9528188700544888,inf,0.9442469112098191,0.0033431235655705382,27
8,autosklearn,20,3,5,2,cv,1.0,1468,best_individual_model,4,0.9973780180926152,0.9293702591339884,0.9515862072023494,0.0,27
9,autosklearn,20,3,5,2,cv,1.0,1468,best_ensemble_model,4,0.953896538550596,inf,0.9442469112098191,0.0033431235655705382,27
